pub_date,headline,abstract,keywords,lead_paragraph,date_parsed
2024-12-16 02:56:50+00:00,"{'main': 'Quote of the Day: Blunt U.S. Ambassador in Nicety-Bound Japan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Quote of the Day', 'name': None, 'seo': None, 'sub': None}","Quotation of the Day for Monday, December 16, 2024.",[],"“If you only want to do big things that nobody disagrees with, they’re not going to be very big.”",2024-12-16T02:56:50Z
2024-12-18 10:01:30+00:00,"{'main': 'Two Mountains, Two Countries, a Cross- Border Skiing Adventure', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","On a ‘two-nation ski vacation,’ a writer samples Idaho’s Schweitzer and Red Mountain, in British Columbia, two less-crowded resorts with miles of terrain to explore.","[{'name': 'subject', 'value': 'Travel and Vacations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Skiing', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'British Columbia (Canada)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Idaho', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Schweitzer Mountain Ski Resort (Idaho)', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Red Mountain Ski Resort (British Columbia)', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Alterra Mountain Co', 'rank': 7, 'major': 'N'}]","My friend Michelle and I took turns following each other as we skied through stands of snow- and rime-coated subalpine fir. It had been three days since the last snowfall, but on this frigid January day at Schweitzer, in Idaho’s panhandle, we still found soft, untracked powder. It was delightful, but not a surprise.",2024-12-18T10:01:30Z
2024-12-10 10:02:53+00:00,"{'main': 'What Were the Lives of Medieval Women Like?', 'kicker': 'nonfiction', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","In “Poet, Mystic, Widow, Wife” the historian Hetta Howes seeks to relate to figures of the past.","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle Ages (Historical Period)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 8, 'major': 'N'}]",“Do you not realize that Eve is you?”,2024-12-10T10:02:53Z
2024-12-30 14:26:35+00:00,"{'main': 'Appeals Are Filed in Mass Rape Case in France, Bringing New Trial for 17 Men', 'kicker': None, 'content_kicker': None, 'print_headline': 'French Man Convicted in Mass Rape Trial Won’t Appeal; 17 Others Will', 'name': None, 'seo': None, 'sub': None}","Dominique Pelicot, the man convicted of raping his wife and of inviting dozens of others to join him in the abuse, did not appeal. But 17 of the other 50 found guilty did.","[{'name': 'subject', 'value': 'Sex Crimes', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pelicot, Dominique', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Pelicot, Gisele', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'France', 'rank': 5, 'major': 'N'}]","Dominique Pelicot, the 72-year-old who admitted to drugging his wife for years in France and inviting dozens of other men to join him in raping her, will not appeal his conviction on aggravated rape and other charges, his lawyer said on Monday.",2024-12-30T14:26:35Z
2024-12-24 05:01:29+00:00,"{'main': 'The Fastest Spacecraft Ever Heads for Its Close-Up With the Sun', 'kicker': None, 'content_kicker': None, 'print_headline': 'NASA Spacecraft Performs Its Closest Flyby of the Sun', 'name': None, 'seo': None, 'sub': None}",The Parker Solar Probe is attempting the closest ever pass of the sun’s surface on Christmas Eve.,"[{'name': 'subject', 'value': 'Parker Solar Probe (Spacecraft)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Sun', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Space and Astronomy', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Rocket Science and Propulsion', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'National Aeronautics and Space Administration', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Johns Hopkins University Applied Physics Laboratory', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 7, 'major': 'N'}]","This Christmas Eve, a vehicle will travel at incomprehensible speed around a celestial object to bring wonder to the people of Earth — and it’s not Santa’s sleigh.",2024-12-24T05:01:29Z
2024-12-17 19:00:06+00:00,"{'main': 'Fusion Start-Up Plans to Build Its First Power Plant in Virginia', 'kicker': None, 'content_kicker': None, 'print_headline': 'Power Plant  Via Fusion Is Planned', 'name': None, 'seo': None, 'sub': None}","Commonwealth Fusion Systems, an M.I.T. spinoff, aims to generate carbon-free electricity in an industrial park near Richmond in the early 2030s.","[{'name': 'subject', 'value': 'Fusion (Nuclear Reaction)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Energy', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Commonwealth Fusion Systems LLC', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Dominion Energy', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Virginia', 'rank': 5, 'major': 'N'}]","Commonwealth Fusion Systems, a start-up founded by scientists at the Massachusetts Institute of Technology, said on Tuesday that it planned to build its first fusion power plant in Virginia, with the aim of generating zero-emissions electricity there in the early 2030s.",2024-12-17T19:00:06Z
2024-12-04 17:35:17+00:00,"{'main': 'Lawmakers Move to Impeach South Korean Leader After Failed Martial Law Bid', 'kicker': None, 'content_kicker': None, 'print_headline': 'Effort to Expel  Leader Builds  In South Korea', 'name': None, 'seo': None, 'sub': None}","President Yoon Suk Yeol’s attempt to break a political deadlock by imposing military rule collapsed within hours, leaving him with few defenders. A vote to impeach him could come as soon as Friday.","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Martial Law', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Impeachment', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Legislatures and Parliaments', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Yoon Suk-yeol', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'People Power Party', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'South Korea', 'rank': 7, 'major': 'N'}]","Emboldened by their forceful rejection of military rule, members of South Korea’s political opposition moved on Wednesday to impeach President Yoon Suk Yeol, after his abrupt declaration of martial law failed spectacularly.",2024-12-04T17:35:17Z
2024-12-16 23:50:54+00:00,"{'main': 'This Is the Secret to the Perfect Baked Potato', 'kicker': None, 'content_kicker': None, 'print_headline': 'Load Up Baked Potatoes for a Party', 'name': None, 'seo': None, 'sub': None}","A simple trick yields crisp outsides and fluffy insides, ready to be topped in three smart, exciting ways from Eric Kim.","[{'name': 'subject', 'value': 'Cooking and Cookbooks', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Service', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Potatoes', 'rank': 3, 'major': 'N'}]","Turns out, the baked potato has always been big and great.",2024-12-16T23:50:54Z
2024-12-10 21:45:28+00:00,"{'main': 'G.M. Will Stop Developing Self-Driving Taxis', 'kicker': None, 'content_kicker': None, 'print_headline': 'G.M. Says It Will Stop Development Of Robotaxis', 'name': None, 'seo': None, 'sub': None}",The company said it would now focus its efforts on developing fully autonomous vehicles for personal use.,"[{'name': 'organizations', 'value': 'General Motors', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Cruise LLC', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Driverless and Semiautonomous Vehicles', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Taxicabs and Taxicab Drivers', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Automobiles', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'San Francisco (Calif)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Shutdowns (Institutional)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 8, 'major': 'N'}]","General Motors said on Tuesday that it would stop developing a taxi that can drive itself, ending a yearslong project that the company spent billions of dollars on and leaving the field to competitors like Tesla, Amazon and Waymo.",2024-12-10T21:45:28Z
2024-12-06 20:53:05+00:00,"{'main': 'Leader of Syria’s Resurgent Rebels Lays Out Strategy to Oust Assad', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syrian Rebel Leader Says He May Favor a Political Solution, Eventually', 'name': None, 'seo': None, 'sub': None}","In an interview, Abu Mohammad al-Jolani, the Islamist rebel heading an offensive moving toward Damascus, said the operation was a long time coming.","[{'name': 'subject', 'value': 'War and Armed Conflicts', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Hayat Tahrir al-Sham', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Al Nusra Front', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'White Helmets (Syrian Civil Defense Volunteer Group)', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Jolani, Abu Mohammed al-', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Idlib (Syria)', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 12, 'major': 'N'}, {'name': 'glocations', 'value': 'Hama (Syria)', 'rank': 13, 'major': 'N'}, {'name': 'glocations', 'value': 'Damascus (Va)', 'rank': 14, 'major': 'N'}]","Syrian rebels have swept through major cities and captured territory across four provinces in a dramatic new offensive, and the Islamist leader heading the charge says their aim is nothing short of ousting President Bashar al-Assad.",2024-12-06T20:53:05Z
2024-12-11 10:00:24+00:00,"{'main': 'Can the U.S. Climb Out of Its ‘Unprecedented’ Housing Crisis?', 'kicker': None, 'content_kicker': None, 'print_headline': 'Frustrations Abound for Nation’s Home Buyers', 'name': None, 'seo': None, 'sub': None}",The 2024 housing market was the slowest in decades. Next year’s might not be much better. It may come down to how many new homes can be built.,"[{'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Mortgages', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal National Mortgage Assn (Fannie Mae)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Home Loan Mortgage Corp (Freddie Mac)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Interest Rates', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Renting and Leasing (Real Estate)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Inflation (Economics)', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Building (Construction)', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 11, 'major': 'N'}]","A young family in Grand Rapids, Mich., has been looking for a larger house for three years, losing countless bidding wars. In Portland, Maine, a 29-year-old data analyst has been anxious to get out of their rental for a year, but hasn’t found a home to buy.",2024-12-11T10:00:24Z
2024-12-09 12:30:04+00:00,"{'main': 'Dries Van Noten Names a New Dries Van Noten', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","Julian Klausner, who has been head of its women’s studio, is stepping into the founder’s shoes.","[{'name': 'subject', 'value': 'Fashion and Apparel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Paris Fashion Week', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Puig SL', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'van Noten, Dries', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-fashion', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Klausner, Julian', 'rank': 7, 'major': 'N'}]","A new creative power structure in fashion is beginning to emerge. On Monday, five months after Dries Van Noten (the man) shocked the style world by retiring, Dries Van Noten (the brand) named Julian Klausner as its new creative director, elevating a longtime member of the design team to the top post.",2024-12-09T12:30:04Z
2024-12-06 11:00:02+00:00,"{'main': 'The Connections Companion No. 545', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","Scroll down for hints and conversation about the puzzle for Saturday, Dec. 7, 2024.","[{'name': 'subject', 'value': 'Crossword Puzzles', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Connections (Game)', 'rank': 2, 'major': 'N'}]","Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2024-12-06T11:00:02Z
2024-12-13 02:29:36+00:00,"{'main': 'A Bagel Shop Closed, and the Upper West Side Is Absolutely Losing It', 'kicker': None, 'content_kicker': None, 'print_headline': 'A ‘Cataclysmic Event in the Bagel World’ Has a Neighborhood Stunned', 'name': None, 'seo': None, 'sub': None}",The neighborhood reaction to the sudden closure of a Manhattan bagel shop was intense: “No no no no no no no no no no no!!”,"[{'name': 'subject', 'value': 'Bagels', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Upper West Side (Manhattan, NY)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Shutdowns (Institutional)', 'rank': 3, 'major': 'N'}]","In the vast constellation of New York City bagel shops, Absolute Bagels on the Upper West Side has held a lofty but unusual position of honor.",2024-12-13T02:29:36Z
2024-12-12 02:25:38+00:00,"{'main': 'Trump Considers Kennedy’s Daughter-in-Law for C.I.A. Deputy Director', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","Amaryllis Fox Kennedy, a former C.I.A. officer who is married to the son of Robert F. Kennedy Jr., raised alarms for publishing a book about her work at the agency without going through a review process.","[{'name': 'subject', 'value': 'United States Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Espionage and Intelligence Services', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Transition (US)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Central Intelligence Agency', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fox, Amaryllis', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Burns, William J', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Gabbard, Tulsi (1981- )', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Kennedy, Robert F Jr', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 10, 'major': 'N'}]","President-elect Donald J. Trump is considering Robert F. Kennedy Jr.’s daughter-in-law to serve as the deputy director at the C.I.A., according to four people briefed on the matter.",2024-12-12T02:25:38Z
